customer_id,txn_date,amount,category
CUST02250,2024-10-25,44.3,Travel
CUST02250,2025-03-24,193.96,Dining
CUST02250,2025-06-11,268.99,Clothing
CUST02250,2024-07-29,240.98,Grocery
CUST02250,2025-06-14,86.12,Clothing
CUST02250,2025-05-27,9.06,Grocery
CUST02250,2024-08-24,74.69,Clothing
CUST02250,2024-02-02,90.39,Electronics
CUST02250,2025-02-23,66.77,Electronics
CUST02250,2024-08-21,47.1,Electronics
CUST02250,2025-01-20,57.76,Clothing
CUST02250,2024-12-06,11.86,Dining
CUST02250,2024-02-13,53.06,Travel
CUST02250,2024-02-27,55.88,Clothing
CUST02250,2024-03-14,78.98,Travel
CUST02250,2025-05-18,209.46,Electronics
CUST02250,2025-03-18,8.55,Grocery
CUST02250,2025-04-16,122.09,Dining
CUST02250,2024-11-09,211.65,Electronics
CUST02250,2025-01-06,11.09,Dining
CUST02250,2024-03-22,51.96,Grocery
CUST02250,2024-12-03,76.95,Clothing
CUST02250,2025-02-19,8.48,Dining
CUST02250,2025-01-30,8.42,Clothing
CUST02250,2025-03-26,276.8,Grocery
CUST02250,2024-02-23,75.87,Travel
CUST02250,2025-01-13,21.4,Travel
CUST02250,2024-02-28,61.59,Electronics
CUST02250,2024-08-14,21.22,Travel
CUST02250,2024-06-30,16.34,Dining
CUST02250,2024-06-09,34.0,Dining
CUST02250,2024-10-21,78.09,Clothing
CUST02250,2024-10-12,5.96,Electronics
CUST02250,2024-03-18,38.75,Dining
CUST02250,2025-06-07,75.24,Electronics
CUST02250,2024-12-20,16.57,Electronics
CUST02250,2024-02-16,23.8,Clothing
CUST02250,2025-03-06,16.61,Clothing
CUST02250,2024-09-01,138.15,Clothing
CUST02250,2025-02-20,56.84,Dining
CUST02250,2024-12-31,35.46,Dining
CUST02250,2025-06-01,125.06,Electronics
CUST02250,2024-02-24,51.02,Electronics
CUST02250,2024-03-28,85.18,Grocery
CUST02250,2024-03-30,126.35,Clothing
CUST02250,2024-04-28,128.0,Dining
CUST02250,2024-12-16,26.08,Grocery
CUST02250,2024-11-04,40.0,Travel
CUST02250,2024-04-12,51.83,Electronics
CUST02250,2025-01-28,44.07,Travel
CUST02250,2025-07-09,100.36,Grocery
CUST02250,2024-03-31,120.21,Grocery
CUST02250,2024-05-25,57.42,Travel
CUST02250,2024-04-09,67.96,Electronics
CUST02250,2024-12-08,30.0,Clothing
CUST02250,2025-06-15,266.98,Electronics
CUST02250,2025-01-17,204.6,Clothing
CUST02250,2024-07-31,25.64,Grocery
CUST02250,2024-12-26,7.85,Clothing
CUST02250,2025-07-11,6.31,Grocery
CUST02250,2024-10-20,426.85,Electronics
CUST02250,2024-08-18,46.37,Dining
CUST02250,2025-04-10,139.69,Grocery
CUST02250,2025-04-15,318.82,Dining
CUST02250,2024-03-11,19.44,Electronics
CUST02250,2025-01-29,211.86,Travel
CUST02250,2025-03-25,72.54,Travel
CUST02250,2025-06-13,149.14,Clothing
CUST02250,2024-01-02,291.71,Travel
CUST02250,2024-12-26,14.3,Grocery
CUST02250,2025-01-05,6.16,Grocery
CUST02250,2024-03-27,100.33,Dining
CUST02250,2025-01-18,44.87,Clothing
CUST02251,2025-05-26,207.3,Dining
CUST02251,2025-03-15,181.71,Dining
CUST02251,2025-06-02,9.03,Grocery
CUST02251,2025-03-20,16.29,Clothing
CUST02251,2025-07-31,135.35,Travel
CUST02251,2025-03-18,39.61,Clothing
CUST02251,2025-04-02,44.39,Dining
