customer_id,txn_date,amount,category
CUST03251,2022-05-15,54.72,Travel
CUST03251,2024-07-03,5.19,Travel
CUST03251,2025-04-02,5.44,Grocery
CUST03251,2023-11-25,409.94,Dining
CUST03251,2024-07-09,100.0,Travel
CUST03251,2023-08-28,72.26,Travel
CUST03251,2025-07-15,20.13,Grocery
CUST03251,2022-08-16,67.84,Travel
CUST03251,2025-05-15,86.49,Clothing
CUST03251,2022-12-02,29.79,Travel
CUST03251,2023-06-16,112.58,Clothing
CUST03251,2023-05-16,46.1,Dining
CUST03251,2022-11-06,68.68,Dining
CUST03251,2023-03-17,13.72,Dining
CUST03251,2022-09-30,155.56,Travel
CUST03251,2022-10-16,138.32,Electronics
CUST03251,2025-05-22,52.94,Grocery
CUST03251,2023-12-26,22.94,Dining
CUST03251,2021-11-27,43.37,Electronics
CUST03251,2025-01-03,298.48,Grocery
CUST03251,2024-04-11,42.17,Travel
CUST03251,2024-09-21,27.19,Electronics
CUST03251,2023-09-28,49.69,Travel
CUST03251,2024-06-22,61.58,Clothing
CUST03251,2024-12-29,7.03,Travel
CUST03251,2024-07-03,13.75,Electronics
CUST03251,2023-11-22,21.23,Clothing
CUST03251,2022-12-13,92.23,Grocery
CUST03251,2022-05-24,332.54,Travel
CUST03251,2022-04-28,99.28,Electronics
CUST03251,2025-03-28,39.1,Clothing
CUST03251,2023-04-03,48.83,Clothing
CUST03251,2023-05-02,98.12,Electronics
CUST03251,2024-06-20,79.58,Grocery
CUST03251,2025-06-18,43.04,Clothing
CUST03251,2024-11-18,51.62,Dining
CUST03251,2023-12-04,43.87,Clothing
CUST03251,2023-04-06,150.77,Travel
CUST03251,2024-12-19,41.14,Electronics
CUST03251,2022-08-19,8.29,Grocery
CUST03251,2024-11-15,46.08,Grocery
CUST03251,2023-02-27,55.04,Travel
CUST03251,2023-11-03,228.68,Grocery
CUST03251,2024-05-15,70.71,Dining
CUST03251,2024-05-20,21.91,Grocery
CUST03251,2022-10-13,78.37,Grocery
CUST03251,2024-07-26,75.88,Travel
CUST03251,2023-11-09,6.47,Clothing
CUST03251,2022-02-15,74.29,Travel
CUST03251,2024-06-19,14.57,Dining
CUST03251,2022-03-23,27.18,Electronics
CUST03251,2025-07-03,338.14,Grocery
CUST03251,2024-08-26,287.74,Travel
CUST03251,2022-06-15,26.94,Dining
CUST03251,2024-02-07,145.07,Dining
CUST03251,2023-04-02,31.59,Dining
CUST03251,2024-10-27,189.59,Clothing
CUST03251,2023-09-29,306.13,Travel
CUST03251,2025-01-13,123.05,Dining
CUST03251,2025-01-01,128.06,Grocery
CUST03251,2022-07-13,81.79,Grocery
CUST03251,2024-09-01,22.34,Travel
CUST03251,2023-04-19,95.18,Electronics
CUST03251,2024-10-28,31.14,Travel
CUST03251,2023-09-09,82.56,Dining
CUST03252,2024-04-23,120.09,Travel
CUST03252,2025-04-01,361.51,Clothing
CUST03252,2023-12-22,81.32,Travel
CUST03252,2024-08-03,223.19,Electronics
CUST03252,2024-06-04,53.65,Clothing
CUST03252,2023-01-07,39.54,Clothing
CUST03252,2023-01-08,95.96,Electronics
CUST03252,2023-02-06,161.35,Clothing
CUST03252,2024-01-16,31.07,Grocery
CUST03252,2024-11-17,39.83,Dining
CUST03252,2024-07-20,237.83,Grocery
CUST03252,2023-09-29,31.79,Clothing
CUST03252,2022-11-04,17.73,Travel
CUST03252,2023-09-07,114.08,Electronics
CUST03252,2024-05-22,116.22,Dining
CUST03252,2023-11-20,184.6,Travel
CUST03252,2024-01-10,19.73,Dining
CUST03252,2024-07-18,27.92,Clothing
CUST03252,2023-03-21,42.68,Grocery
CUST03252,2024-06-24,71.09,Electronics
CUST03252,2023-02-07,90.45,Grocery
CUST03252,2024-12-02,15.16,Grocery
CUST03252,2024-12-12,7.36,Grocery
CUST03252,2023-09-14,49.83,Travel
CUST03252,2023-03-25,139.84,Grocery
CUST03252,2023-11-27,157.99,Electronics
CUST03252,2022-12-26,38.88,Grocery
CUST03252,2023-04-17,24.3,Clothing
CUST03252,2023-07-24,7.09,Clothing
CUST03252,2023-12-05,125.41,Travel
CUST03252,2023-03-11,25.46,Grocery
CUST03252,2024-04-09,159.42,Electronics
CUST03252,2023-03-19,47.98,Travel
CUST03252,2024-01-27,193.52,Clothing
CUST03252,2023-10-16,243.59,Travel
CUST03252,2023-06-03,110.39,Grocery
CUST03252,2024-12-04,26.76,Grocery
CUST03252,2025-04-30,62.07,Grocery
CUST03252,2022-12-23,36.55,Clothing
CUST03252,2024-10-13,226.88,Clothing
CUST03252,2024-12-24,52.86,Grocery
CUST03252,2023-05-28,90.09,Grocery
CUST03252,2023-08-29,62.17,Dining
CUST03252,2025-07-27,95.05,Dining
CUST03252,2023-12-22,82.91,Travel
CUST03252,2024-06-09,144.3,Grocery
CUST03252,2024-07-26,157.25,Electronics
CUST03252,2023-02-19,145.0,Electronics
CUST03252,2025-02-23,98.73,Electronics
CUST03252,2022-12-15,62.23,Grocery
CUST03252,2025-04-21,32.22,Grocery
CUST03252,2023-03-04,11.42,Grocery
CUST03252,2023-05-18,14.23,Grocery
CUST03252,2024-03-21,263.71,Clothing
CUST03252,2024-04-27,11.34,Dining
CUST03252,2024-04-10,78.47,Travel
CUST03252,2023-09-16,119.99,Clothing
CUST03252,2025-01-03,299.31,Clothing
CUST03252,2023-09-01,16.62,Travel
CUST03252,2024-01-23,105.39,Grocery
CUST03252,2024-03-13,94.17,Grocery
CUST03252,2022-12-08,5.39,Dining
CUST03252,2023-12-08,30.18,Electronics
CUST03252,2024-09-23,41.65,Grocery
CUST03252,2023-12-22,194.77,Travel
CUST03252,2023-03-14,197.08,Electronics
CUST03252,2024-09-17,11.65,Clothing
CUST03252,2023-10-21,5.54,Clothing
CUST03252,2022-10-31,82.27,Electronics
CUST03252,2024-04-19,16.46,Clothing
CUST03252,2022-10-31,459.25,Travel
CUST03252,2025-05-02,16.2,Grocery
CUST03252,2023-11-01,186.32,Clothing
CUST03252,2023-09-03,11.72,Dining
CUST03252,2024-05-15,90.3,Travel
CUST03252,2024-01-24,225.03,Grocery
CUST03252,2024-08-17,8.04,Clothing
CUST03252,2024-12-09,21.11,Clothing
CUST03252,2024-07-24,52.35,Electronics
CUST03252,2024-08-22,7.8,Dining
CUST03252,2023-11-14,110.9,Clothing
CUST03252,2023-06-06,45.49,Dining
CUST03252,2024-07-24,165.2,Clothing
CUST03252,2022-12-28,47.43,Travel
CUST03252,2024-03-28,144.33,Grocery
CUST03252,2023-09-29,239.46,Clothing
CUST03252,2023-09-08,557.27,Clothing
CUST03253,2024-06-21,93.88,Travel
CUST03253,2024-06-03,103.57,Grocery
CUST03253,2023-12-30,158.67,Electronics
CUST03253,2024-06-29,64.98,Travel
CUST03253,2024-03-31,41.13,Travel
CUST03253,2024-06-12,31.86,Clothing
CUST03253,2025-07-10,36.57,Clothing
CUST03253,2024-05-20,68.05,Grocery
CUST03253,2024-04-11,47.13,Grocery
CUST03253,2025-05-05,11.63,Grocery
CUST03253,2023-06-24,57.47,Dining
CUST03253,2024-03-15,22.94,Electronics
CUST03253,2024-09-04,44.06,Electronics
CUST03253,2023-12-11,55.91,Travel
CUST03253,2025-05-17,36.77,Clothing
CUST03253,2024-04-09,324.66,Travel
CUST03253,2023-08-09,7.05,Clothing
CUST03253,2023-05-28,6.84,Electronics
CUST03253,2024-08-05,25.43,Electronics
CUST03253,2024-10-18,67.6,Travel
CUST03253,2024-08-24,23.14,Grocery
CUST03253,2025-05-06,46.99,Grocery
CUST03253,2023-07-07,119.71,Travel
CUST03253,2024-06-15,47.53,Electronics
CUST03253,2024-05-22,220.59,Clothing
CUST03253,2024-07-14,136.2,Clothing
CUST03253,2025-02-22,190.37,Dining
CUST03253,2025-02-28,64.64,Dining
CUST03253,2023-07-19,16.04,Dining
CUST03253,2023-11-07,22.94,Dining
CUST03253,2025-05-08,76.75,Electronics
CUST03253,2024-01-24,228.57,Dining
CUST03253,2023-09-17,26.92,Electronics
CUST03253,2024-05-17,33.62,Travel
CUST03253,2023-05-29,52.72,Grocery
CUST03253,2025-03-22,106.36,Travel
CUST03253,2023-09-21,12.38,Dining
CUST03253,2024-08-14,157.25,Clothing
CUST03253,2024-03-01,53.48,Grocery
CUST03253,2024-08-02,42.17,Travel
CUST03253,2024-06-25,71.82,Dining
CUST03253,2025-03-02,35.63,Electronics
CUST03253,2023-08-05,18.48,Dining
CUST03253,2023-11-02,323.31,Dining
CUST03253,2025-02-09,64.54,Dining
CUST03253,2023-05-06,11.74,Clothing
CUST03253,2024-12-25,122.22,Grocery
CUST03253,2025-02-11,25.08,Travel
CUST03253,2024-10-02,41.75,Electronics
CUST03253,2025-06-21,66.75,Grocery
CUST03253,2025-05-27,50.2,Clothing
CUST03253,2023-08-07,69.64,Grocery
CUST03253,2023-07-19,18.13,Travel
CUST03253,2023-06-20,90.53,Dining
CUST03253,2023-08-09,24.47,Clothing
CUST03253,2023-09-01,149.71,Clothing
CUST03253,2023-12-16,30.3,Travel
CUST03253,2024-10-17,5.65,Clothing
CUST03253,2024-03-17,135.28,Clothing
CUST03253,2023-07-05,13.4,Dining
CUST03253,2023-11-04,122.5,Clothing
CUST03253,2023-11-20,23.82,Clothing
CUST03253,2024-02-20,165.15,Travel
CUST03253,2023-10-13,5.29,Grocery
CUST03253,2025-03-06,22.87,Electronics
CUST03253,2024-07-22,45.86,Electronics
CUST03253,2023-10-12,23.19,Clothing
CUST03253,2023-07-26,28.52,Clothing
CUST03253,2025-06-10,18.76,Dining
CUST03253,2024-06-07,32.65,Electronics
CUST03253,2024-02-09,112.37,Electronics
CUST03253,2024-09-23,19.27,Grocery
CUST03253,2025-04-07,31.57,Clothing
CUST03253,2024-02-02,33.73,Dining
CUST03253,2025-03-31,27.9,Dining
CUST03253,2023-09-10,120.1,Dining
CUST03253,2024-12-08,181.61,Grocery
CUST03253,2023-10-26,31.84,Grocery
CUST03253,2025-06-29,101.13,Dining
CUST03253,2024-10-17,11.93,Travel
CUST03253,2024-01-28,220.06,Grocery
CUST03253,2024-04-17,115.79,Grocery
CUST03253,2024-05-14,106.65,Dining
CUST03253,2023-10-20,174.65,Grocery
CUST03253,2024-04-13,65.01,Travel
CUST03253,2023-08-09,69.11,Dining
CUST03253,2023-12-06,66.03,Dining
CUST03253,2023-05-30,100.45,Electronics
CUST03253,2024-11-27,57.18,Dining
CUST03253,2024-05-22,88.12,Clothing
CUST03253,2023-05-21,203.96,Clothing
CUST03253,2024-12-08,11.29,Clothing
CUST03253,2024-10-06,6.89,Clothing
CUST03253,2025-03-24,48.05,Dining
CUST03253,2023-06-22,33.8,Grocery
CUST03253,2025-03-10,28.18,Electronics
CUST03253,2024-10-08,64.84,Travel
CUST03253,2023-07-01,27.32,Travel
CUST03253,2023-07-23,91.49,Clothing
CUST03253,2024-05-25,129.44,Travel
CUST03253,2023-05-23,25.24,Travel
CUST03253,2023-05-01,47.04,Clothing
CUST03253,2025-04-19,88.13,Electronics
CUST03253,2025-01-11,104.46,Travel
CUST03254,2021-07-24,16.04,Clothing
CUST03254,2024-04-10,12.44,Clothing
CUST03254,2023-03-23,9.43,Grocery
CUST03254,2023-08-17,175.16,Dining
CUST03254,2024-08-01,81.43,Grocery
CUST03254,2022-11-11,64.43,Grocery
CUST03254,2021-07-23,60.35,Travel
CUST03254,2023-08-14,35.89,Travel
CUST03254,2024-10-30,118.63,Dining
CUST03254,2025-06-24,51.41,Electronics
CUST03254,2023-08-24,123.64,Clothing
CUST03254,2025-05-04,241.97,Clothing
CUST03254,2024-04-24,43.03,Grocery
CUST03254,2023-04-16,150.71,Travel
CUST03254,2023-05-21,22.42,Dining
CUST03254,2021-08-31,19.44,Clothing
CUST03254,2025-03-30,7.97,Travel
CUST03254,2025-04-21,73.39,Grocery
CUST03254,2021-05-06,33.34,Grocery
CUST03254,2021-07-17,27.56,Travel
CUST03254,2025-05-14,44.21,Grocery
CUST03254,2025-04-07,18.73,Travel
CUST03254,2025-04-17,23.11,Electronics
CUST03254,2021-03-14,6.3,Electronics
CUST03254,2024-10-17,122.04,Travel
CUST03254,2021-04-07,89.93,Travel
CUST03254,2021-01-03,26.01,Grocery
CUST03254,2023-12-29,151.12,Electronics
CUST03254,2022-11-04,85.16,Travel
CUST03254,2023-05-01,56.93,Dining
CUST03254,2022-05-22,108.32,Dining
CUST03254,2023-08-19,6.05,Travel
CUST03254,2021-02-10,64.59,Travel
CUST03254,2024-03-23,102.4,Clothing
CUST03254,2021-05-20,113.05,Clothing
CUST03254,2023-06-26,48.08,Clothing
CUST03254,2024-02-02,104.99,Electronics
CUST03254,2022-09-07,168.89,Grocery
CUST03254,2021-01-14,191.62,Travel
CUST03254,2021-06-02,123.22,Dining
CUST03254,2024-01-29,47.67,Clothing
CUST03254,2023-03-29,58.35,Grocery
CUST03254,2025-03-04,285.32,Dining
CUST03254,2021-03-12,25.52,Electronics
CUST03254,2025-06-19,10.44,Clothing
CUST03254,2024-07-10,64.43,Electronics
CUST03254,2021-12-08,71.94,Electronics
CUST03254,2024-08-12,44.43,Clothing
CUST03254,2024-02-07,30.47,Travel
CUST03254,2023-11-01,29.32,Dining
CUST03254,2020-12-28,215.24,Clothing
CUST03254,2022-11-26,44.64,Grocery
CUST03254,2022-05-03,44.66,Dining
CUST03254,2025-05-24,113.2,Travel
CUST03254,2021-03-14,14.65,Grocery
CUST03254,2025-02-28,76.53,Grocery
CUST03254,2022-06-01,33.69,Clothing
CUST03254,2024-11-20,20.28,Dining
CUST03254,2021-07-17,308.72,Grocery
CUST03254,2022-03-08,197.85,Electronics
CUST03254,2022-04-05,251.37,Dining
CUST03254,2021-03-28,99.54,Grocery
CUST03254,2023-06-10,13.1,Clothing
CUST03254,2021-06-23,18.6,Travel
CUST03254,2023-09-11,189.88,Grocery
CUST03254,2023-11-10,23.8,Travel
CUST03254,2023-03-09,94.7,Electronics
CUST03254,2021-09-08,6.08,Electronics
CUST03254,2025-04-23,119.88,Dining
CUST03254,2025-05-09,69.18,Travel
CUST03254,2022-10-22,82.83,Grocery
CUST03254,2023-04-10,8.69,Travel
CUST03254,2022-04-24,97.11,Electronics
CUST03254,2023-04-28,118.48,Travel
CUST03254,2024-02-29,54.3,Grocery
CUST03254,2024-12-01,54.18,Dining
CUST03254,2023-05-03,8.56,Electronics
CUST03254,2023-07-19,68.58,Grocery
CUST03254,2022-06-08,239.43,Grocery
CUST03254,2021-12-27,60.42,Travel
CUST03254,2021-08-13,8.02,Electronics
CUST03254,2024-04-04,32.05,Electronics
CUST03254,2023-12-26,185.94,Dining
CUST03254,2021-02-22,6.0,Travel
CUST03254,2022-10-19,19.78,Dining
CUST03254,2021-09-15,46.53,Dining
CUST03254,2021-03-23,23.48,Travel
CUST03254,2023-05-09,19.67,Grocery
CUST03254,2023-01-15,19.74,Travel
CUST03254,2024-11-12,132.86,Clothing
CUST03254,2023-07-01,37.05,Clothing
CUST03254,2023-11-09,12.31,Clothing
CUST03254,2024-08-15,55.68,Clothing
CUST03254,2022-05-27,22.48,Clothing
CUST03254,2021-06-07,75.65,Electronics
CUST03254,2025-02-13,57.09,Travel
CUST03254,2021-12-06,13.01,Dining
CUST03254,2022-12-08,84.24,Travel
CUST03254,2024-05-08,87.79,Travel
CUST03254,2025-06-30,32.75,Grocery
CUST03254,2023-05-18,24.32,Travel
CUST03254,2025-01-07,186.92,Dining
CUST03254,2021-05-09,42.01,Grocery
CUST03254,2021-12-15,9.15,Electronics
CUST03254,2023-05-19,118.91,Clothing
CUST03254,2022-05-24,88.37,Dining
CUST03254,2022-02-15,101.77,Electronics
CUST03254,2023-11-02,22.1,Grocery
CUST03254,2021-06-12,80.66,Grocery
CUST03254,2023-11-22,177.23,Travel
CUST03255,2023-10-05,37.32,Travel
CUST03255,2024-11-19,22.56,Grocery
CUST03255,2024-05-29,116.22,Travel
CUST03255,2024-07-13,235.16,Electronics
CUST03255,2023-12-05,62.35,Dining
CUST03255,2024-12-13,34.88,Clothing
CUST03255,2024-09-23,48.91,Grocery
CUST03255,2025-05-28,29.01,Dining
CUST03255,2024-01-15,92.06,Travel
CUST03255,2025-04-25,32.91,Travel
CUST03255,2024-09-10,79.75,Clothing
CUST03255,2024-12-27,35.0,Travel
CUST03255,2023-10-01,31.49,Dining
CUST03255,2023-10-20,45.37,Grocery
CUST03255,2024-03-24,146.63,Clothing
CUST03255,2024-04-30,92.7,Dining
CUST03255,2024-05-29,78.19,Electronics
CUST03255,2024-10-16,5.6,Grocery
CUST03255,2024-02-09,135.4,Grocery
CUST03255,2023-12-18,57.29,Grocery
CUST03255,2023-12-22,89.54,Clothing
CUST03255,2025-05-14,24.9,Clothing
CUST03255,2025-03-20,8.4,Grocery
CUST03255,2024-05-31,9.4,Travel
CUST03255,2023-11-12,58.06,Clothing
CUST03255,2024-07-10,7.06,Grocery
CUST03255,2024-11-29,152.37,Clothing
CUST03255,2024-02-22,64.72,Grocery
CUST03255,2024-02-22,26.48,Clothing
CUST03255,2024-03-12,39.8,Grocery
CUST03255,2025-07-22,48.05,Clothing
CUST03255,2024-11-02,18.4,Clothing
CUST03255,2025-02-21,105.17,Electronics
CUST03255,2024-09-23,201.87,Electronics
CUST03255,2025-01-23,23.36,Electronics
CUST03255,2025-02-12,40.76,Dining
CUST03255,2025-05-18,110.28,Clothing
CUST03255,2024-12-04,84.29,Electronics
CUST03255,2024-06-26,230.09,Electronics
CUST03255,2024-10-19,105.89,Dining
CUST03255,2024-07-24,5.1,Grocery
CUST03255,2024-01-16,190.19,Travel
CUST03255,2024-12-14,111.8,Travel
CUST03255,2025-05-25,107.22,Grocery
CUST03255,2024-03-03,38.15,Electronics
CUST03255,2024-03-16,70.83,Clothing
CUST03255,2024-11-25,67.94,Travel
CUST03255,2024-06-26,6.27,Grocery
CUST03255,2025-03-17,48.98,Travel
CUST03255,2024-12-29,208.62,Dining
CUST03255,2024-12-01,28.63,Grocery
CUST03255,2024-11-12,136.73,Travel
CUST03255,2023-12-24,20.74,Dining
CUST03255,2025-07-27,94.48,Electronics
CUST03255,2024-01-30,61.97,Clothing
CUST03255,2024-01-30,46.88,Travel
CUST03255,2024-04-24,6.98,Travel
CUST03255,2024-05-09,123.19,Travel
CUST03255,2023-12-06,114.52,Dining
CUST03255,2024-06-20,170.67,Travel
CUST03255,2024-01-06,160.4,Grocery
CUST03255,2024-08-27,82.99,Dining
CUST03255,2024-04-29,85.89,Travel
CUST03255,2024-10-14,69.47,Travel
CUST03255,2025-06-21,85.96,Clothing
CUST03255,2025-05-30,121.95,Dining
CUST03255,2024-04-20,88.13,Dining
CUST03255,2024-12-03,150.8,Electronics
CUST03255,2023-11-14,198.42,Electronics
CUST03255,2024-04-19,131.9,Travel
CUST03255,2024-06-25,22.13,Dining
CUST03255,2024-04-14,53.29,Grocery
CUST03255,2025-01-26,66.55,Electronics
CUST03255,2024-08-30,22.09,Grocery
CUST03255,2025-01-05,150.25,Clothing
CUST03255,2024-05-10,42.16,Dining
CUST03255,2024-09-12,154.9,Grocery
CUST03255,2024-09-05,91.08,Electronics
CUST03255,2023-12-01,16.79,Clothing
CUST03255,2023-10-31,43.17,Dining
CUST03255,2024-09-07,49.23,Grocery
CUST03255,2024-06-13,21.14,Electronics
CUST03255,2025-04-06,238.96,Electronics
CUST03255,2024-06-03,5.36,Travel
CUST03255,2024-11-18,61.51,Travel
CUST03255,2025-02-16,277.25,Dining
CUST03255,2024-07-11,283.5,Electronics
CUST03255,2024-01-07,28.09,Travel
CUST03255,2025-04-25,198.03,Electronics
CUST03255,2025-07-03,142.59,Travel
CUST03255,2025-06-28,39.52,Grocery
CUST03255,2024-08-24,22.43,Electronics
CUST03255,2024-06-23,98.37,Electronics
CUST03255,2024-09-04,10.54,Dining
CUST03255,2024-11-19,16.87,Dining
CUST03255,2023-10-28,15.3,Dining
CUST03255,2024-06-04,17.22,Dining
CUST03255,2024-05-04,24.61,Travel
CUST03255,2024-04-15,172.68,Electronics
CUST03255,2024-09-17,103.73,Travel
CUST03255,2024-04-26,193.78,Travel
CUST03255,2024-09-18,70.9,Dining
CUST03255,2024-05-05,47.04,Travel
CUST03255,2025-04-07,158.89,Dining
CUST03256,2025-05-28,30.44,Dining
CUST03256,2025-07-03,18.68,Grocery
CUST03256,2025-05-12,86.52,Travel
CUST03256,2025-05-31,14.58,Travel
CUST03256,2025-05-15,104.26,Electronics
CUST03256,2025-07-13,196.83,Travel
CUST03256,2025-06-25,50.43,Dining
CUST03256,2025-07-15,282.02,Clothing
CUST03256,2025-05-16,50.31,Electronics
CUST03256,2025-05-31,21.32,Travel
CUST03256,2025-05-30,62.58,Grocery
CUST03256,2025-06-11,13.71,Clothing
CUST03256,2025-05-16,116.01,Dining
CUST03256,2025-06-09,133.63,Travel
CUST03256,2025-07-02,177.0,Electronics
CUST03256,2025-05-12,71.6,Grocery
CUST03256,2025-07-25,126.71,Travel
CUST03256,2025-07-23,151.74,Grocery
CUST03256,2025-05-06,110.38,Grocery
CUST03256,2025-05-12,71.18,Travel
CUST03256,2025-05-21,16.21,Grocery
CUST03256,2025-06-12,175.19,Dining
CUST03256,2025-06-28,25.37,Travel
CUST03256,2025-05-26,139.81,Travel
CUST03256,2025-06-11,62.57,Travel
CUST03256,2025-07-03,205.76,Dining
CUST03256,2025-06-25,12.87,Electronics
CUST03256,2025-05-30,31.13,Clothing
CUST03256,2025-05-10,13.5,Clothing
CUST03256,2025-07-01,19.84,Dining
CUST03256,2025-07-18,157.31,Dining
CUST03256,2025-05-27,186.55,Electronics
CUST03256,2025-07-26,34.23,Dining
CUST03256,2025-06-03,165.57,Dining
CUST03256,2025-05-07,156.99,Electronics
CUST03256,2025-06-22,33.39,Clothing
CUST03256,2025-07-22,94.97,Grocery
CUST03256,2025-05-10,23.92,Clothing
CUST03256,2025-07-03,14.73,Clothing
CUST03256,2025-06-02,91.7,Dining
CUST03256,2025-05-16,23.81,Travel
CUST03256,2025-07-18,56.09,Travel
CUST03256,2025-06-11,135.81,Clothing
CUST03256,2025-05-06,135.77,Grocery
CUST03256,2025-07-02,43.71,Clothing
CUST03256,2025-06-10,12.11,Grocery
CUST03256,2025-05-06,185.06,Travel
CUST03256,2025-07-05,20.04,Dining
CUST03256,2025-06-25,8.44,Travel
CUST03256,2025-07-25,47.83,Grocery
CUST03256,2025-06-20,6.94,Clothing
CUST03256,2025-05-19,13.73,Clothing
CUST03256,2025-06-20,114.23,Electronics
CUST03256,2025-06-04,45.68,Travel
CUST03256,2025-05-29,19.97,Clothing
