customer_id,txn_date,amount,category
CUST01747,2023-10-29,53.73,Clothing
CUST01747,2025-04-07,11.63,Clothing
CUST01747,2023-04-29,196.93,Electronics
CUST01747,2024-01-03,16.69,Dining
CUST01747,2025-05-20,108.18,Grocery
CUST01747,2024-06-07,24.58,Electronics
CUST01747,2023-10-13,67.42,Electronics
CUST01747,2024-02-12,31.72,Travel
CUST01747,2025-06-17,10.82,Electronics
CUST01747,2025-05-25,14.65,Travel
CUST01747,2025-03-09,21.98,Grocery
CUST01747,2024-02-04,71.82,Clothing
CUST01747,2023-11-23,40.98,Clothing
CUST01747,2023-08-10,93.78,Grocery
CUST01747,2024-01-07,28.77,Grocery
CUST01747,2024-01-30,55.85,Grocery
CUST01747,2025-03-12,6.57,Travel
CUST01747,2024-09-04,96.35,Clothing
CUST01747,2023-07-27,40.8,Electronics
CUST01747,2024-12-03,13.22,Travel
CUST01747,2025-01-10,89.47,Travel
CUST01747,2023-06-27,92.03,Dining
CUST01747,2023-11-18,192.48,Dining
CUST01747,2024-09-16,79.9,Clothing
CUST01747,2024-09-21,117.31,Grocery
CUST01747,2024-05-24,95.67,Dining
CUST01747,2023-10-25,8.97,Grocery
CUST01747,2024-02-23,8.81,Travel
CUST01747,2023-09-25,93.45,Electronics
CUST01747,2024-12-14,76.57,Electronics
CUST01747,2024-04-26,78.01,Electronics
CUST01747,2024-10-08,181.86,Clothing
CUST01747,2025-03-28,7.9,Clothing
CUST01747,2025-06-12,171.39,Electronics
CUST01747,2024-12-04,14.42,Clothing
CUST01747,2023-08-21,53.05,Clothing
CUST01747,2024-09-07,98.75,Grocery
CUST01747,2025-01-20,58.54,Clothing
CUST01747,2023-12-31,33.32,Travel
CUST01747,2024-02-28,292.64,Grocery
CUST01747,2023-11-05,5.27,Clothing
CUST01747,2024-03-19,108.7,Clothing
CUST01747,2023-10-21,103.16,Travel
CUST01747,2023-08-08,59.3,Clothing
CUST01747,2024-06-19,43.73,Dining
CUST01747,2024-06-11,83.69,Grocery
CUST01747,2025-01-26,171.95,Grocery
CUST01747,2024-03-16,43.0,Travel
