customer_id,txn_date,amount,category
CUST02000,2024-12-12,33.2,Clothing
CUST02000,2025-06-26,28.56,Dining
CUST02000,2024-09-06,38.83,Clothing
CUST02000,2025-02-11,51.11,Dining
CUST02000,2024-11-06,222.23,Electronics
CUST02000,2025-07-18,143.3,Clothing
CUST02000,2024-12-21,70.71,Clothing
CUST02000,2024-06-19,43.5,Clothing
CUST02000,2024-11-18,99.37,Dining
CUST02000,2024-08-02,49.19,Travel
CUST02000,2025-05-16,17.94,Electronics
CUST02000,2025-03-18,120.48,Clothing
CUST02000,2024-12-29,130.09,Dining
CUST02000,2024-11-18,44.67,Dining
CUST02000,2024-10-26,34.19,Travel
CUST02000,2024-05-03,43.75,Grocery
CUST02000,2025-03-01,5.51,Grocery
CUST02000,2024-10-01,22.26,Travel
CUST02000,2024-08-01,66.82,Grocery
CUST02000,2025-05-05,58.63,Dining
CUST02000,2024-11-12,235.04,Dining
CUST02000,2024-07-25,9.8,Travel
CUST02000,2024-05-25,58.5,Grocery
CUST02000,2024-10-05,50.93,Grocery
CUST02000,2025-04-12,92.45,Travel
CUST02000,2024-08-06,108.67,Electronics
CUST02000,2024-06-07,205.84,Grocery
CUST02000,2025-03-14,56.47,Clothing
CUST02000,2025-01-30,142.96,Dining
CUST02000,2025-03-10,73.85,Dining
CUST02000,2024-08-11,127.72,Travel
CUST02000,2024-05-05,130.93,Electronics
CUST02000,2024-09-01,156.69,Dining
CUST02000,2025-06-30,5.1,Grocery
CUST02000,2025-07-29,75.13,Travel
CUST02000,2024-10-06,69.08,Dining
CUST02000,2025-01-29,32.18,Travel
CUST02000,2025-03-24,156.5,Clothing
CUST02000,2025-01-21,59.42,Electronics
CUST02000,2025-05-23,40.25,Grocery
CUST02000,2025-06-11,7.26,Grocery
CUST02000,2025-04-29,34.08,Clothing
CUST02000,2025-05-06,10.39,Electronics
CUST02000,2025-03-13,100.0,Dining
CUST02000,2024-07-13,52.2,Electronics
CUST02000,2024-06-26,20.34,Travel
CUST02000,2024-11-09,48.99,Electronics
CUST02000,2024-05-31,7.09,Dining
CUST02000,2025-01-26,92.83,Electronics
CUST02000,2024-12-21,28.71,Travel
CUST02000,2024-06-12,136.81,Grocery
CUST02000,2024-05-08,8.82,Electronics
CUST02000,2025-02-26,61.73,Grocery
CUST02000,2024-11-14,144.76,Dining
CUST02000,2025-01-27,17.24,Electronics
CUST02000,2024-05-25,44.69,Dining
CUST02000,2024-10-25,37.68,Electronics
CUST02000,2025-07-04,108.82,Dining
CUST02000,2025-06-21,11.55,Electronics
CUST02000,2024-06-01,42.63,Travel
CUST02000,2024-05-09,22.23,Travel
CUST02000,2025-01-14,140.08,Dining
CUST02000,2025-05-06,279.27,Travel
CUST02000,2024-11-06,170.96,Grocery
CUST02000,2024-11-02,83.91,Clothing
CUST02000,2024-10-22,53.37,Travel
CUST02000,2024-04-23,5.09,Clothing
CUST02000,2025-06-05,55.38,Electronics
CUST02000,2024-11-09,14.04,Travel
CUST02000,2025-05-31,156.69,Clothing
CUST02000,2025-07-23,40.65,Travel
CUST02000,2024-07-15,12.67,Grocery
CUST02000,2024-12-21,116.35,Dining
CUST02000,2024-11-21,253.87,Clothing
CUST02000,2025-01-17,15.0,Travel
CUST02000,2025-02-14,113.12,Travel
CUST02000,2024-08-08,54.72,Electronics
CUST02000,2025-04-21,76.24,Grocery
CUST02000,2024-12-12,79.41,Electronics
CUST02000,2024-06-17,128.61,Travel
CUST02000,2025-01-16,49.26,Dining
CUST02000,2024-10-21,9.19,Travel
CUST02000,2025-05-20,5.67,Dining
CUST02000,2024-05-08,10.51,Electronics
CUST02000,2024-07-15,15.19,Dining
CUST02000,2025-03-24,81.76,Clothing
CUST02000,2024-07-14,106.64,Grocery
CUST02000,2025-06-01,34.59,Dining
CUST02000,2024-08-01,30.42,Travel
CUST02000,2024-05-31,249.11,Electronics
CUST02001,2021-10-08,86.13,Electronics
CUST02001,2025-07-29,11.54,Travel
CUST02001,2023-08-11,12.96,Dining
CUST02001,2022-01-10,82.08,Dining
CUST02001,2024-12-13,14.1,Clothing
CUST02001,2021-10-05,174.55,Grocery
CUST02001,2021-04-08,106.02,Electronics
CUST02001,2024-05-08,69.34,Travel
CUST02001,2022-01-23,47.34,Dining
CUST02001,2021-11-12,13.78,Travel
CUST02001,2025-01-02,70.26,Grocery
CUST02001,2022-10-22,75.64,Travel
CUST02001,2025-06-28,7.93,Electronics
CUST02001,2025-04-12,129.11,Travel
CUST02001,2024-10-06,25.65,Clothing
CUST02001,2024-12-06,41.28,Dining
CUST02001,2022-03-18,105.37,Clothing
CUST02001,2022-12-13,91.49,Grocery
CUST02001,2025-06-14,66.03,Electronics
CUST02001,2025-03-23,458.87,Clothing
CUST02001,2024-06-11,101.04,Electronics
CUST02001,2021-07-12,69.16,Clothing
CUST02001,2024-12-23,54.35,Dining
CUST02001,2022-08-08,17.08,Electronics
CUST02001,2023-05-20,290.63,Electronics
CUST02001,2021-01-17,60.15,Clothing
CUST02001,2023-09-21,9.88,Travel
CUST02001,2021-05-22,26.97,Dining
CUST02001,2023-07-09,20.39,Clothing
CUST02001,2022-09-07,75.78,Travel
CUST02001,2024-09-04,75.5,Grocery
CUST02001,2024-02-10,14.49,Travel
CUST02001,2024-12-02,138.06,Dining
CUST02001,2021-03-08,50.85,Grocery
CUST02001,2023-05-27,34.06,Dining
CUST02001,2025-01-17,63.14,Clothing
CUST02001,2025-07-27,18.66,Travel
CUST02001,2025-01-04,154.35,Grocery
CUST02001,2023-04-18,105.53,Travel
CUST02001,2021-04-24,111.86,Clothing
CUST02001,2021-10-26,13.19,Travel
CUST02001,2022-05-15,127.35,Electronics
CUST02001,2023-09-26,39.77,Travel
CUST02001,2022-02-15,29.04,Clothing
CUST02001,2025-03-13,431.87,Grocery
CUST02001,2024-12-12,61.27,Dining
CUST02001,2021-02-01,52.58,Travel
CUST02001,2025-01-20,8.77,Dining
CUST02001,2022-11-17,7.74,Electronics
CUST02001,2024-10-27,17.63,Clothing
CUST02001,2022-01-23,93.56,Dining
CUST02001,2022-10-08,252.95,Clothing
CUST02001,2021-12-12,142.73,Grocery
CUST02001,2023-10-13,45.38,Electronics
CUST02001,2022-07-21,51.21,Travel
CUST02001,2022-03-03,58.28,Electronics
CUST02001,2025-04-23,41.59,Electronics
CUST02001,2024-03-09,9.99,Grocery
CUST02001,2023-09-01,45.25,Grocery
CUST02001,2025-05-11,31.92,Clothing
CUST02001,2023-11-23,122.43,Grocery
CUST02001,2024-06-26,72.46,Dining
CUST02001,2024-07-17,72.87,Grocery
