customer_id,txn_date,amount,category
CUST04002,2025-01-14,99.46,Travel
CUST04002,2025-05-31,58.65,Electronics
CUST04002,2024-08-05,7.15,Dining
CUST04002,2025-05-18,78.38,Clothing
CUST04002,2024-11-25,75.2,Clothing
CUST04002,2024-07-25,18.15,Clothing
CUST04002,2025-06-20,89.15,Grocery
CUST04002,2025-07-20,8.94,Grocery
CUST04002,2025-06-22,5.54,Travel
CUST04002,2024-12-11,20.85,Dining
CUST04002,2024-04-20,64.66,Travel
CUST04002,2024-05-12,90.08,Electronics
CUST04002,2024-05-24,40.15,Dining
CUST04002,2025-05-11,114.74,Dining
CUST04002,2024-05-19,47.5,Travel
CUST04002,2025-06-11,13.34,Dining
CUST04002,2025-05-29,10.91,Grocery
CUST04002,2025-07-03,69.29,Travel
CUST04002,2024-10-22,27.03,Clothing
CUST04002,2024-10-30,9.9,Electronics
CUST04002,2024-11-16,81.17,Dining
CUST04002,2025-05-24,105.8,Clothing
CUST04002,2024-08-23,15.03,Clothing
CUST04002,2025-04-09,46.42,Clothing
CUST04002,2025-02-18,21.29,Electronics
CUST04002,2025-03-28,27.86,Clothing
CUST04002,2024-08-17,32.68,Clothing
CUST04002,2024-12-17,65.86,Electronics
CUST04002,2025-05-18,6.11,Electronics
CUST04002,2024-11-28,27.36,Dining
CUST04002,2025-02-13,74.32,Travel
CUST04002,2024-04-24,21.92,Clothing
CUST04002,2025-01-26,17.64,Grocery
CUST04002,2025-03-11,170.15,Dining
CUST04002,2025-04-14,34.23,Electronics
CUST04002,2025-07-28,21.32,Electronics
CUST04002,2025-03-23,10.36,Dining
CUST04002,2024-07-26,32.26,Travel
CUST04002,2024-07-15,15.39,Dining
CUST04002,2024-11-13,26.15,Grocery
CUST04002,2025-06-15,100.56,Electronics
CUST04002,2024-08-27,22.67,Dining
CUST04002,2024-11-08,11.13,Grocery
CUST04002,2025-07-14,78.68,Grocery
CUST04002,2025-07-03,31.59,Dining
CUST04002,2024-08-17,125.66,Travel
CUST04002,2024-07-27,57.3,Electronics
CUST04002,2024-12-07,24.11,Electronics
CUST04002,2024-07-27,89.52,Electronics
CUST04002,2024-06-24,83.99,Dining
CUST04002,2024-08-25,232.63,Dining
CUST04002,2024-05-09,50.61,Travel
CUST04002,2024-12-14,6.49,Dining
CUST04002,2024-11-23,234.88,Electronics
CUST04002,2024-11-16,33.7,Dining
CUST04002,2025-05-17,56.89,Clothing
CUST04002,2024-06-09,8.15,Clothing
CUST04002,2024-08-21,88.15,Electronics
CUST04002,2024-12-31,46.38,Grocery
CUST04002,2024-11-23,30.84,Clothing
CUST04002,2025-05-12,12.56,Grocery
CUST04002,2024-10-27,9.17,Electronics
CUST04002,2024-05-12,220.25,Electronics
CUST04002,2025-02-04,76.42,Clothing
CUST04002,2025-02-27,82.74,Grocery
CUST04002,2025-03-23,187.74,Travel
CUST04002,2024-11-21,18.63,Travel
CUST04002,2025-02-16,16.52,Clothing
CUST04002,2024-09-09,59.93,Travel
CUST04002,2025-01-27,50.22,Travel
CUST04002,2025-03-05,10.47,Electronics
CUST04002,2025-04-19,129.19,Grocery
CUST04002,2024-07-06,29.51,Clothing
CUST04002,2024-05-18,199.57,Clothing
CUST04002,2024-05-30,55.73,Electronics
CUST04002,2025-07-22,5.34,Grocery
CUST04002,2025-02-16,22.46,Grocery
CUST04002,2025-07-24,23.63,Clothing
CUST04002,2024-07-23,49.26,Grocery
CUST04002,2024-10-17,86.87,Clothing
CUST04002,2025-02-25,58.49,Electronics
CUST04002,2024-12-01,36.85,Grocery
CUST04002,2024-10-15,83.32,Clothing
CUST04002,2024-09-08,86.21,Electronics
CUST04002,2025-06-19,35.22,Grocery
CUST04002,2024-08-10,207.23,Travel
CUST04002,2025-05-07,92.09,Clothing
CUST04002,2025-06-26,33.73,Clothing
CUST04002,2024-11-20,28.29,Dining
CUST04002,2025-01-24,162.37,Electronics
CUST04002,2025-02-07,51.31,Clothing
CUST04002,2024-12-20,43.5,Electronics
CUST04002,2025-03-07,62.01,Travel
CUST04002,2025-07-13,30.16,Grocery
CUST04002,2024-09-11,61.61,Electronics
CUST04002,2024-06-10,42.9,Clothing
CUST04003,2024-05-07,473.51,Dining
CUST04003,2024-12-16,17.24,Grocery
CUST04003,2024-08-26,109.55,Grocery
CUST04003,2024-05-13,108.12,Grocery
CUST04003,2023-11-21,42.7,Travel
CUST04003,2025-03-14,86.76,Clothing
CUST04003,2025-03-22,11.43,Grocery
CUST04003,2024-06-24,27.27,Travel
CUST04003,2024-12-20,508.65,Travel
CUST04003,2024-06-22,25.07,Electronics
CUST04003,2023-12-10,264.7,Clothing
CUST04003,2024-09-29,36.25,Electronics
CUST04003,2024-01-03,383.32,Dining
CUST04003,2025-01-20,65.53,Clothing
CUST04003,2024-01-24,9.78,Travel
CUST04003,2025-03-11,159.39,Travel
CUST04003,2024-03-08,13.55,Travel
CUST04003,2025-01-02,154.08,Travel
CUST04003,2025-04-02,71.51,Electronics
CUST04003,2024-10-13,41.74,Travel
CUST04003,2024-11-14,13.53,Travel
CUST04003,2024-03-25,267.1,Electronics
CUST04003,2025-05-25,61.57,Grocery
CUST04003,2024-07-06,229.62,Travel
CUST04003,2024-07-09,120.66,Dining
CUST04003,2024-05-17,21.23,Grocery
CUST04003,2025-03-20,52.25,Electronics
CUST04003,2025-03-18,25.06,Electronics
CUST04003,2024-10-30,14.78,Clothing
CUST04003,2023-12-05,95.34,Travel
CUST04003,2025-06-06,19.16,Clothing
CUST04003,2023-11-18,294.32,Grocery
CUST04003,2025-01-22,114.04,Dining
CUST04003,2024-09-28,30.88,Electronics
CUST04003,2025-02-13,97.62,Electronics
CUST04003,2024-04-04,5.71,Clothing
CUST04003,2024-10-02,34.25,Dining
CUST04003,2024-12-12,642.6,Dining
CUST04003,2024-09-18,166.53,Clothing
CUST04003,2024-03-27,85.53,Grocery
CUST04003,2024-06-01,122.79,Clothing
CUST04003,2025-01-06,111.75,Clothing
CUST04003,2025-04-21,16.59,Clothing
CUST04003,2025-01-15,103.22,Dining
CUST04003,2025-05-19,226.57,Electronics
CUST04003,2025-03-31,75.77,Grocery
CUST04003,2024-03-12,155.99,Electronics
CUST04003,2024-05-02,40.9,Electronics
CUST04003,2024-05-09,18.97,Clothing
CUST04003,2024-04-04,16.42,Electronics
CUST04003,2025-02-08,6.73,Dining
CUST04003,2023-12-23,9.83,Dining
CUST04003,2024-11-14,104.09,Travel
CUST04003,2024-02-23,91.36,Grocery
CUST04003,2025-04-09,253.55,Travel
CUST04003,2024-02-24,47.92,Travel
CUST04003,2024-06-12,53.36,Travel
CUST04003,2024-08-01,56.72,Grocery
CUST04003,2024-06-03,20.95,Grocery
CUST04003,2024-07-30,35.21,Travel
CUST04003,2024-07-17,212.09,Electronics
CUST04003,2024-04-03,135.27,Travel
CUST04003,2024-05-01,24.05,Electronics
CUST04003,2025-07-11,21.72,Grocery
CUST04003,2024-06-19,22.64,Electronics
CUST04003,2024-06-06,141.99,Electronics
CUST04003,2024-12-21,59.81,Grocery
CUST04003,2024-12-09,178.72,Dining
CUST04003,2024-06-26,13.79,Clothing
CUST04003,2024-08-31,80.11,Electronics
CUST04003,2024-12-15,41.72,Clothing
CUST04003,2023-11-28,35.94,Grocery
CUST04003,2024-09-13,109.74,Electronics
CUST04003,2024-01-05,6.69,Dining
CUST04003,2023-12-31,16.85,Grocery
CUST04003,2024-08-19,73.8,Electronics
CUST04003,2024-04-13,131.11,Travel
CUST04003,2024-03-19,6.67,Electronics
CUST04003,2025-05-23,44.53,Electronics
CUST04003,2025-02-24,156.85,Electronics
CUST04003,2025-05-11,25.02,Dining
CUST04003,2024-11-28,116.61,Grocery
CUST04003,2024-10-03,88.29,Dining
CUST04003,2025-06-28,46.6,Travel
CUST04003,2025-02-15,67.73,Clothing
CUST04003,2025-06-30,96.36,Travel
CUST04003,2025-06-22,129.24,Grocery
CUST04003,2024-08-08,189.65,Dining
CUST04003,2025-03-14,32.03,Grocery
CUST04003,2024-10-18,93.87,Electronics
CUST04003,2024-10-02,17.04,Dining
CUST04003,2025-07-24,33.35,Grocery
CUST04003,2023-12-25,150.97,Dining
CUST04003,2024-02-03,66.68,Travel
CUST04003,2024-08-16,119.52,Clothing
CUST04003,2025-01-25,53.04,Dining
CUST04004,2025-05-21,37.18,Travel
CUST04004,2025-07-22,127.33,Dining
CUST04004,2025-05-05,30.89,Clothing
CUST04004,2025-05-08,34.88,Dining
CUST04004,2025-02-22,25.34,Clothing
CUST04004,2025-02-24,45.73,Grocery
CUST04004,2025-04-08,194.51,Grocery
CUST04004,2025-01-03,9.74,Grocery
CUST04004,2025-02-05,100.42,Travel
CUST04004,2025-03-07,10.35,Grocery
CUST04004,2024-12-16,44.28,Electronics
CUST04004,2024-12-22,39.0,Clothing
CUST04004,2025-01-30,65.56,Dining
CUST04004,2025-01-06,145.76,Dining
CUST04004,2025-06-13,58.5,Dining
CUST04004,2024-12-20,37.79,Dining
CUST04004,2025-02-05,15.45,Clothing
CUST04004,2025-05-31,52.81,Travel
CUST04004,2025-04-15,23.38,Travel
CUST04004,2025-05-05,43.99,Clothing
CUST04004,2025-04-04,104.34,Electronics
CUST04004,2024-12-13,88.62,Clothing
CUST04004,2025-07-10,25.0,Electronics
CUST04004,2025-03-21,122.6,Clothing
CUST04004,2025-03-27,147.75,Travel
CUST04004,2025-02-20,16.49,Travel
CUST04004,2025-03-01,192.09,Dining
CUST04004,2025-04-08,105.19,Clothing
CUST04004,2025-01-09,20.72,Travel
CUST04004,2024-12-07,97.29,Clothing
CUST04004,2025-06-24,37.86,Dining
CUST04004,2025-02-14,227.26,Travel
CUST04004,2025-05-30,48.91,Clothing
CUST04004,2025-05-13,7.49,Travel
CUST04004,2025-02-26,38.87,Grocery
CUST04004,2024-12-28,163.24,Dining
CUST04004,2025-04-29,16.93,Grocery
CUST04004,2025-01-22,114.66,Electronics
CUST04004,2025-07-18,30.6,Electronics
CUST04004,2025-05-29,18.1,Dining
CUST04004,2025-01-20,6.81,Electronics
CUST04004,2024-12-10,111.14,Grocery
CUST04004,2025-07-18,100.62,Clothing
CUST04004,2025-07-11,10.26,Dining
CUST04004,2025-06-06,130.06,Grocery
CUST04004,2025-01-28,284.49,Clothing
CUST04004,2025-05-09,283.36,Clothing
CUST04004,2024-11-20,21.57,Electronics
CUST04004,2025-06-19,180.44,Dining
CUST04004,2025-03-29,91.88,Travel
CUST04004,2025-07-03,21.79,Clothing
CUST04004,2025-04-28,14.23,Travel
CUST04004,2025-03-10,60.38,Travel
CUST04004,2024-12-07,312.63,Clothing
CUST04004,2025-06-26,21.49,Electronics
CUST04004,2025-03-13,42.12,Clothing
CUST04004,2025-01-10,11.4,Travel
CUST04004,2024-11-28,14.16,Travel
CUST04004,2024-12-22,88.7,Grocery
CUST04004,2025-02-13,10.58,Dining
CUST04004,2025-07-14,53.44,Travel
CUST04004,2025-04-02,419.92,Travel
CUST04004,2025-03-27,211.09,Clothing
CUST04004,2025-04-01,32.64,Dining
CUST04004,2025-03-28,6.15,Clothing
CUST04004,2025-05-15,77.19,Clothing
CUST04004,2025-07-16,75.14,Travel
CUST04004,2025-02-10,8.48,Clothing
CUST04004,2025-04-30,126.43,Clothing
CUST04004,2025-07-20,82.59,Electronics
CUST04004,2025-03-05,59.18,Grocery
CUST04004,2025-01-20,33.05,Electronics
CUST04004,2025-07-23,121.86,Clothing
CUST04004,2025-07-27,6.06,Travel
CUST04004,2025-06-17,26.07,Electronics
CUST04004,2025-02-22,287.36,Travel
CUST04004,2025-07-28,15.48,Dining
CUST04004,2025-02-02,31.3,Grocery
CUST04004,2025-07-09,125.34,Electronics
CUST04004,2025-08-01,135.01,Dining
CUST04004,2025-07-04,11.7,Grocery
CUST04004,2025-05-14,161.04,Clothing
CUST04004,2024-11-27,32.42,Grocery
CUST04004,2025-02-28,6.83,Clothing
CUST04004,2024-12-04,6.99,Clothing
CUST04004,2025-01-26,90.39,Travel
CUST04004,2024-12-19,72.71,Dining
CUST04004,2025-04-08,5.54,Dining
CUST04004,2025-01-10,28.46,Electronics
CUST04004,2025-02-03,72.61,Clothing
CUST04004,2025-06-25,154.21,Grocery
CUST04004,2025-01-29,71.88,Grocery
CUST04004,2025-04-24,14.73,Dining
CUST04004,2025-06-28,39.14,Grocery
CUST04004,2025-01-10,47.76,Grocery
CUST04004,2025-03-14,431.99,Travel
CUST04004,2025-02-20,24.5,Travel
CUST04004,2025-05-29,6.44,Travel
CUST04004,2025-03-17,42.19,Travel
CUST04004,2025-07-04,59.74,Dining
CUST04004,2025-05-15,14.66,Dining
CUST04004,2025-03-03,111.66,Travel
CUST04004,2025-04-01,67.78,Clothing
CUST04004,2024-12-04,119.24,Dining
CUST04004,2025-01-09,23.36,Electronics
CUST04004,2025-06-10,77.27,Travel
CUST04004,2025-04-21,79.59,Grocery
CUST04004,2025-03-28,73.34,Electronics
CUST04004,2025-07-27,7.36,Electronics
CUST04004,2025-04-22,64.39,Travel
CUST04004,2024-12-19,21.65,Electronics
CUST04004,2025-04-13,172.06,Electronics
CUST04004,2024-12-25,7.42,Electronics
CUST04004,2025-06-23,260.78,Dining
CUST04005,2024-08-31,83.63,Grocery
CUST04005,2023-03-22,242.64,Clothing
CUST04005,2023-12-23,396.16,Travel
CUST04005,2024-09-30,74.97,Travel
CUST04005,2025-05-29,19.57,Grocery
CUST04005,2023-07-27,19.69,Clothing
CUST04005,2023-04-12,108.56,Travel
CUST04005,2024-10-28,94.88,Dining
CUST04005,2023-07-11,65.16,Electronics
CUST04005,2023-08-31,24.82,Dining
CUST04005,2025-07-21,26.55,Dining
CUST04005,2025-07-24,60.06,Dining
CUST04005,2024-07-30,5.88,Travel
CUST04005,2025-03-09,39.8,Grocery
CUST04005,2023-10-21,161.83,Travel
CUST04005,2023-12-23,93.94,Electronics
CUST04005,2025-07-11,161.82,Dining
CUST04005,2024-01-28,53.31,Dining
CUST04005,2024-06-30,30.74,Clothing
CUST04005,2024-06-13,65.56,Travel
CUST04005,2025-04-12,60.67,Electronics
CUST04005,2024-05-26,167.51,Electronics
CUST04005,2024-09-14,44.57,Dining
CUST04005,2025-04-07,5.33,Dining
CUST04005,2024-05-05,74.81,Grocery
CUST04005,2023-11-19,45.27,Travel
CUST04005,2023-11-06,161.02,Clothing
CUST04005,2024-05-29,29.43,Travel
CUST04005,2025-03-10,35.83,Travel
CUST04005,2025-04-11,175.25,Dining
CUST04005,2024-04-16,57.05,Electronics
CUST04005,2025-07-22,201.63,Clothing
CUST04005,2022-12-10,35.38,Electronics
CUST04005,2025-05-04,214.48,Dining
CUST04005,2023-11-11,123.41,Electronics
CUST04005,2024-12-10,70.39,Grocery
CUST04005,2023-01-10,38.71,Dining
CUST04005,2024-03-03,63.42,Dining
CUST04005,2024-02-26,45.11,Grocery
CUST04005,2025-05-11,100.75,Grocery
CUST04005,2025-01-28,23.97,Grocery
CUST04005,2022-12-26,47.02,Grocery
CUST04005,2023-10-20,163.76,Dining
CUST04005,2023-06-08,87.81,Grocery
CUST04005,2023-07-25,6.39,Grocery
CUST04005,2025-02-07,10.33,Grocery
CUST04005,2024-07-20,117.25,Dining
CUST04005,2025-07-06,312.48,Dining
CUST04005,2024-09-11,54.63,Grocery
CUST04005,2025-01-13,163.42,Grocery
CUST04005,2024-12-28,140.56,Clothing
CUST04005,2023-07-13,55.74,Electronics
CUST04005,2025-04-28,88.12,Grocery
