customer_id,txn_date,amount,category
CUST01246,2025-06-13,18.57,Clothing
CUST01246,2025-02-01,19.08,Travel
CUST01246,2025-01-09,52.32,Grocery
CUST01246,2025-05-06,15.52,Dining
CUST01246,2024-11-07,105.72,Electronics
CUST01246,2024-12-16,79.95,Grocery
CUST01246,2024-10-07,203.78,Grocery
CUST01246,2024-12-31,127.91,Grocery
CUST01246,2025-02-15,110.18,Dining
CUST01246,2025-05-28,33.99,Travel
CUST01246,2025-05-16,159.41,Travel
CUST01246,2025-06-01,41.83,Grocery
CUST01246,2025-07-08,11.9,Grocery
CUST01246,2025-05-15,39.62,Grocery
CUST01246,2024-12-24,40.79,Clothing
CUST01246,2025-07-04,141.27,Grocery
CUST01246,2025-01-30,143.18,Grocery
CUST01246,2025-01-15,125.66,Travel
CUST01246,2025-07-15,124.7,Electronics
CUST01246,2024-12-23,106.73,Dining
CUST01246,2025-05-30,13.78,Dining
CUST01246,2025-01-16,257.46,Clothing
CUST01246,2024-11-03,20.09,Travel
CUST01246,2024-12-01,47.03,Travel
CUST01246,2024-11-14,18.59,Dining
CUST01246,2024-11-05,58.63,Travel
CUST01246,2025-03-28,177.12,Grocery
CUST01246,2025-07-11,75.21,Dining
CUST01246,2025-02-06,46.97,Travel
CUST01246,2025-01-20,91.85,Electronics
CUST01246,2024-10-14,24.4,Electronics
CUST01246,2024-10-28,60.92,Clothing
CUST01246,2025-06-11,110.19,Clothing
CUST01246,2025-04-08,14.84,Dining
CUST01246,2024-09-30,39.7,Electronics
CUST01246,2025-02-15,184.63,Clothing
CUST01246,2025-02-11,17.72,Clothing
CUST01246,2024-10-16,49.51,Electronics
CUST01246,2025-02-27,227.92,Electronics
CUST01246,2025-06-24,15.35,Travel
CUST01246,2025-06-26,97.45,Clothing
CUST01246,2025-01-05,35.26,Electronics
CUST01246,2024-11-23,17.92,Dining
CUST01246,2024-10-13,44.51,Clothing
CUST01246,2024-10-18,97.43,Travel
CUST01246,2025-02-10,59.72,Electronics
CUST01246,2025-03-20,104.75,Electronics
CUST01246,2025-06-14,6.4,Grocery
CUST01246,2025-01-27,27.79,Electronics
CUST01246,2024-12-18,18.36,Clothing
CUST01246,2025-05-09,248.56,Travel
CUST01246,2024-11-04,51.31,Electronics
CUST01246,2025-05-14,76.19,Clothing
CUST01246,2025-06-03,8.01,Dining
CUST01246,2025-01-03,23.42,Clothing
CUST01246,2025-03-13,60.57,Dining
CUST01246,2024-11-09,80.03,Clothing
CUST01246,2024-10-07,81.81,Travel
CUST01246,2025-06-11,120.17,Electronics
CUST01246,2024-12-29,22.94,Grocery
CUST01247,2025-02-16,83.51,Clothing
CUST01247,2024-12-27,29.7,Clothing
CUST01247,2025-06-13,43.27,Grocery
CUST01247,2025-03-24,81.98,Clothing
CUST01247,2025-02-21,114.01,Dining
CUST01247,2024-11-07,33.01,Dining
CUST01247,2024-10-14,21.11,Clothing
CUST01247,2025-05-20,11.27,Electronics
CUST01247,2025-07-09,70.32,Dining
CUST01247,2025-02-06,13.44,Travel
CUST01247,2024-12-01,251.06,Travel
CUST01247,2024-11-17,129.5,Electronics
CUST01247,2024-12-28,49.74,Grocery
CUST01247,2024-12-31,165.4,Travel
CUST01247,2025-07-22,157.74,Travel
CUST01247,2025-04-15,154.47,Clothing
CUST01247,2025-05-10,69.66,Dining
CUST01247,2024-11-02,7.0,Travel
CUST01247,2024-09-17,42.39,Clothing
CUST01247,2025-06-25,119.63,Clothing
CUST01247,2025-03-01,11.81,Dining
CUST01247,2025-03-04,105.2,Dining
CUST01247,2024-09-19,123.35,Electronics
CUST01247,2024-12-16,217.53,Electronics
CUST01247,2025-04-08,29.12,Clothing
CUST01247,2025-06-10,113.9,Electronics
CUST01247,2025-06-20,175.77,Travel
CUST01247,2024-11-05,16.25,Dining
CUST01247,2024-11-05,145.81,Dining
CUST01247,2025-04-17,37.14,Dining
CUST01247,2025-02-27,14.03,Dining
CUST01247,2025-07-06,141.37,Clothing
CUST01247,2024-12-05,51.26,Travel
CUST01247,2024-12-11,6.95,Travel
CUST01247,2025-07-29,47.17,Clothing
CUST01247,2025-04-23,136.94,Electronics
CUST01247,2025-07-19,36.46,Electronics
CUST01247,2024-11-25,45.34,Electronics
CUST01247,2025-03-10,57.68,Grocery
CUST01247,2024-12-12,264.66,Clothing
CUST01247,2025-04-05,62.99,Electronics
CUST01247,2024-10-12,86.69,Travel
CUST01247,2024-10-09,19.41,Grocery
CUST01247,2024-11-08,58.35,Electronics
CUST01247,2025-05-18,17.53,Dining
CUST01247,2025-03-23,25.9,Clothing
CUST01247,2025-02-10,302.02,Grocery
CUST01247,2024-12-26,13.52,Grocery
CUST01247,2025-06-25,137.16,Grocery
CUST01247,2025-02-21,97.44,Travel
CUST01247,2025-01-13,58.51,Travel
CUST01247,2025-06-07,56.62,Grocery
CUST01247,2024-11-08,74.37,Grocery
CUST01247,2025-06-14,89.06,Electronics
CUST01247,2024-10-30,24.78,Clothing
CUST01247,2024-09-21,34.31,Travel
CUST01247,2024-12-21,50.61,Travel
CUST01247,2024-11-12,46.57,Dining
CUST01247,2025-03-26,36.62,Clothing
CUST01247,2024-12-20,29.89,Electronics
CUST01247,2024-11-01,213.06,Grocery
CUST01247,2025-03-24,90.08,Dining
CUST01247,2024-12-12,60.64,Dining
CUST01247,2025-07-24,76.69,Travel
CUST01247,2025-04-03,9.49,Clothing
CUST01247,2025-07-12,34.79,Electronics
CUST01247,2024-12-30,36.65,Clothing
CUST01247,2025-04-02,42.39,Clothing
CUST01247,2024-11-06,276.24,Grocery
CUST01247,2025-07-22,26.87,Travel
CUST01247,2024-11-09,55.83,Electronics
CUST01247,2024-10-24,39.13,Electronics
CUST01247,2025-04-10,13.44,Grocery
CUST01247,2024-10-29,23.17,Dining
CUST01247,2025-05-26,26.87,Electronics
CUST01247,2024-10-09,36.08,Grocery
CUST01247,2025-06-12,121.05,Travel
CUST01247,2025-03-14,47.36,Electronics
CUST01247,2025-07-14,119.27,Electronics
CUST01247,2025-07-14,119.57,Travel
CUST01247,2025-07-30,168.1,Clothing
CUST01247,2025-02-11,115.95,Clothing
CUST01247,2025-02-20,101.75,Travel
CUST01247,2025-05-23,62.05,Clothing
CUST01247,2025-01-27,113.03,Travel
CUST01247,2024-12-10,123.98,Clothing
CUST01247,2025-07-07,130.19,Dining
CUST01248,2024-11-10,163.94,Clothing
CUST01248,2025-04-18,173.85,Grocery
CUST01248,2025-01-18,285.24,Travel
CUST01248,2025-03-21,306.56,Grocery
CUST01248,2025-01-11,70.04,Electronics
CUST01248,2024-10-22,124.81,Clothing
CUST01248,2025-04-02,58.06,Dining
CUST01248,2025-06-12,13.37,Clothing
CUST01248,2025-05-24,36.17,Grocery
CUST01248,2024-09-01,213.4,Grocery
CUST01248,2025-03-10,26.06,Grocery
CUST01248,2024-12-21,115.36,Grocery
CUST01248,2025-03-24,220.59,Travel
CUST01248,2025-05-17,49.39,Travel
CUST01248,2025-04-21,57.83,Grocery
CUST01248,2025-01-08,42.66,Grocery
CUST01248,2025-05-16,128.93,Electronics
CUST01248,2024-09-23,119.66,Grocery
CUST01248,2024-09-11,121.2,Dining
CUST01248,2024-12-26,205.46,Electronics
CUST01248,2024-10-26,96.46,Grocery
CUST01248,2025-05-25,46.84,Dining
CUST01248,2025-01-03,36.83,Travel
CUST01248,2025-07-30,44.62,Dining
CUST01248,2024-10-21,6.61,Dining
CUST01248,2025-01-07,51.29,Grocery
CUST01248,2024-11-11,219.29,Clothing
CUST01248,2025-06-27,101.2,Travel
CUST01248,2025-06-01,89.34,Clothing
CUST01248,2025-06-15,31.07,Travel
CUST01248,2024-09-29,114.23,Travel
CUST01248,2025-07-07,20.81,Clothing
CUST01248,2024-12-14,77.25,Electronics
CUST01248,2025-04-23,49.08,Electronics
CUST01248,2024-08-20,20.08,Dining
CUST01248,2025-05-06,37.72,Electronics
CUST01248,2024-12-08,69.02,Clothing
CUST01248,2025-02-14,18.9,Dining
CUST01248,2025-02-13,201.19,Clothing
CUST01248,2025-02-25,199.67,Grocery
CUST01248,2025-06-28,359.57,Electronics
CUST01248,2024-08-28,47.88,Grocery
CUST01248,2025-01-01,12.36,Electronics
CUST01248,2024-10-10,187.98,Grocery
CUST01248,2024-10-03,112.02,Electronics
CUST01248,2025-05-26,18.49,Clothing
CUST01248,2024-09-12,36.09,Dining
CUST01248,2025-06-27,149.91,Clothing
CUST01248,2025-04-01,69.65,Travel
CUST01248,2024-10-08,351.17,Dining
CUST01248,2025-03-20,145.29,Clothing
CUST01248,2024-09-08,36.88,Travel
CUST01248,2024-09-09,54.86,Electronics
CUST01248,2024-09-08,254.51,Travel
CUST01248,2025-01-22,51.42,Grocery
CUST01248,2025-03-14,151.73,Clothing
CUST01248,2024-10-10,38.13,Dining
CUST01248,2024-10-24,32.71,Grocery
CUST01248,2025-05-12,29.41,Clothing
CUST01248,2025-07-07,6.91,Clothing
CUST01248,2024-11-17,158.42,Clothing
CUST01248,2025-06-13,143.98,Electronics
CUST01248,2025-06-24,45.84,Travel
CUST01248,2025-05-25,459.88,Electronics
CUST01248,2024-10-26,41.1,Grocery
CUST01248,2025-02-19,112.34,Electronics
CUST01248,2024-08-18,39.77,Travel
CUST01248,2024-09-18,33.29,Travel
CUST01248,2025-07-31,275.54,Travel
CUST01248,2024-10-30,131.9,Clothing
CUST01248,2024-08-28,34.77,Clothing
CUST01248,2025-07-30,79.1,Travel
CUST01248,2025-03-08,19.72,Grocery
CUST01248,2024-11-07,105.72,Electronics
CUST01248,2025-02-22,8.77,Clothing
CUST01248,2024-08-28,8.71,Dining
CUST01248,2025-04-19,64.7,Dining
CUST01248,2024-11-04,81.47,Electronics
CUST01248,2024-09-20,111.52,Electronics
CUST01248,2025-02-14,69.92,Clothing
CUST01248,2025-03-05,47.9,Travel
CUST01248,2025-05-20,314.33,Clothing
CUST01248,2025-03-07,156.21,Electronics
CUST01248,2025-06-29,69.0,Grocery
CUST01248,2025-07-10,52.88,Electronics
CUST01248,2025-03-18,17.81,Electronics
CUST01248,2025-06-02,5.61,Electronics
CUST01248,2024-12-09,80.18,Clothing
CUST01248,2025-04-14,36.63,Dining
CUST01248,2025-04-12,84.61,Electronics
CUST01248,2025-03-16,30.62,Dining
CUST01248,2024-10-25,226.0,Electronics
CUST01248,2025-03-26,9.58,Clothing
CUST01248,2025-07-04,28.76,Clothing
CUST01248,2025-06-30,25.51,Electronics
CUST01248,2024-09-09,121.38,Clothing
CUST01248,2024-11-04,87.1,Travel
CUST01248,2024-08-06,154.66,Grocery
CUST01248,2025-05-13,39.15,Electronics
CUST01248,2024-09-24,20.69,Electronics
CUST01248,2025-03-19,47.52,Dining
CUST01248,2024-10-11,123.23,Dining
CUST01249,2025-01-01,12.64,Clothing
CUST01249,2024-06-25,8.81,Travel
CUST01249,2024-11-07,11.63,Dining
CUST01249,2024-08-20,54.6,Electronics
CUST01249,2024-08-21,96.83,Grocery
CUST01249,2024-02-09,9.18,Clothing
CUST01249,2024-06-28,141.6,Grocery
CUST01249,2024-10-23,5.34,Travel
CUST01249,2024-12-11,26.78,Electronics
CUST01249,2024-01-22,64.97,Clothing
CUST01249,2024-04-04,124.41,Clothing
CUST01249,2024-10-01,185.8,Clothing
CUST01249,2025-05-19,5.4,Dining
CUST01249,2024-08-23,66.78,Grocery
CUST01249,2025-07-20,45.95,Clothing
CUST01249,2023-11-02,197.25,Travel
CUST01249,2024-09-19,62.78,Grocery
CUST01249,2023-12-27,22.84,Clothing
CUST01249,2024-10-04,22.9,Electronics
CUST01249,2024-12-29,69.34,Travel
CUST01249,2024-06-09,86.89,Grocery
CUST01249,2024-11-27,453.69,Travel
CUST01249,2025-04-08,48.31,Dining
CUST01249,2023-12-22,143.25,Electronics
CUST01249,2025-07-02,40.35,Dining
CUST01249,2024-03-28,176.88,Dining
CUST01249,2024-08-09,30.93,Dining
CUST01249,2024-05-27,85.61,Electronics
CUST01249,2023-09-24,81.82,Grocery
CUST01249,2025-05-07,33.88,Grocery
CUST01249,2023-11-30,24.43,Clothing
CUST01249,2024-04-20,51.93,Clothing
CUST01249,2024-11-24,125.74,Clothing
CUST01249,2024-03-30,40.23,Grocery
CUST01249,2024-02-04,168.74,Clothing
CUST01249,2023-11-27,39.34,Travel
CUST01249,2025-07-31,119.3,Travel
CUST01249,2025-07-24,151.22,Clothing
CUST01249,2023-10-01,23.72,Dining
CUST01249,2024-04-06,99.16,Electronics
CUST01249,2024-12-26,35.61,Travel
CUST01249,2024-12-22,73.48,Clothing
CUST01249,2023-11-25,54.21,Clothing
CUST01249,2023-10-20,21.85,Electronics
CUST01249,2024-08-24,16.19,Grocery
CUST01249,2024-07-14,98.23,Dining
