customer_id,txn_date,amount,category
CUST04251,2024-10-18,54.96,Clothing
CUST04251,2025-06-13,89.9,Travel
CUST04251,2023-07-14,98.62,Travel
CUST04251,2024-09-29,62.57,Clothing
CUST04251,2021-08-31,55.79,Clothing
CUST04251,2023-10-23,47.56,Electronics
CUST04251,2023-07-21,42.76,Clothing
CUST04251,2024-10-15,14.82,Electronics
CUST04251,2025-02-22,28.07,Grocery
CUST04251,2024-02-21,242.75,Electronics
CUST04251,2025-01-15,86.27,Grocery
CUST04251,2024-12-03,285.17,Clothing
CUST04251,2021-09-14,144.22,Dining
CUST04251,2024-06-20,40.51,Electronics
CUST04251,2022-10-09,15.36,Travel
CUST04251,2024-11-05,124.16,Dining
CUST04251,2023-06-26,44.98,Electronics
CUST04251,2025-03-19,95.63,Travel
CUST04251,2025-04-25,10.89,Electronics
CUST04251,2025-02-09,8.03,Clothing
CUST04251,2022-03-05,302.65,Dining
CUST04251,2023-03-30,46.53,Electronics
CUST04251,2023-06-15,9.58,Clothing
CUST04251,2023-07-07,23.76,Travel
CUST04251,2022-12-07,187.8,Grocery
CUST04251,2022-11-10,107.2,Electronics
CUST04251,2022-12-07,52.42,Grocery
CUST04251,2025-06-26,76.07,Grocery
CUST04251,2023-08-06,21.03,Grocery
CUST04251,2022-11-30,50.08,Clothing
CUST04251,2025-05-21,95.06,Clothing
CUST04251,2025-05-17,184.08,Travel
CUST04251,2023-08-23,40.3,Grocery
CUST04251,2023-06-12,95.21,Clothing
CUST04251,2023-05-16,36.47,Grocery
CUST04251,2022-10-27,35.06,Clothing
CUST04251,2021-04-24,70.79,Electronics
CUST04251,2022-12-01,55.28,Electronics
CUST04251,2022-08-25,74.72,Clothing
CUST04251,2022-01-23,46.35,Dining
CUST04251,2024-09-07,16.29,Dining
CUST04251,2023-09-23,162.26,Travel
CUST04251,2023-02-09,163.55,Dining
CUST04251,2022-09-30,12.07,Grocery
CUST04251,2023-02-23,140.47,Grocery
CUST04251,2025-03-13,50.8,Clothing
CUST04251,2022-06-18,102.48,Travel
CUST04251,2021-04-13,154.63,Grocery
CUST04251,2023-01-08,115.92,Travel
CUST04251,2022-01-26,62.43,Dining
CUST04251,2024-11-02,51.03,Clothing
CUST04251,2023-11-19,111.52,Travel
CUST04251,2021-05-31,30.9,Dining
